Emp ID,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Role
443,26-35,No,Travel_Rarely,Research & Development,1,1,Life Sciences,4,Male,3,1,Research Scientist,1,Single,2956,Upto 5k,1,No,13,3,0,1,2,3,1,0,0,0,Research & Development_Research Scientist
444,26-35,No,Travel_Frequently,Sales,8,3,Marketing,2,Female,3,3,Sales Executive,4,Single,8998,5k-10k,1,No,14,3,0,9,2,3,9,8,3,7,Sales_Sales Executive
445,26-35,No,Travel_Rarely,Research & Development,6,5,Life Sciences,3,Male,3,1,Research Scientist,3,Single,3038,Upto 5k,3,No,20,4,0,8,2,3,5,4,1,4,Research & Development_Research Scientist
446,26-35,No,Travel_Rarely,Sales,4,2,Life Sciences,3,Female,3,1,Sales Representative,2,Married,3931,Upto 5k,2,No,11,3,1,6,5,3,4,3,1,2,Sales_Sales Representative
447,26-35,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,2,1,Laboratory Technician,3,Single,3730,Upto 5k,0,Yes,14,3,0,4,2,1,3,2,1,2,Research & Development_Laboratory Technician
448,26-35,No,Non-Travel,Sales,26,4,Marketing,3,Male,3,2,Sales Executive,4,Married,4465,Upto 5k,0,No,18,3,0,4,2,3,3,2,2,2,Sales_Sales Executive
449,26-35,No,Travel_Frequently,Research & Development,7,3,Life Sciences,2,Male,4,1,Laboratory Technician,2,Married,2794,Upto 5k,1,No,20,4,0,5,3,1,5,1,0,3,Research & Development_Laboratory Technician
450,26-35,No,Travel_Rarely,Research & Development,2,1,Technical Degree,4,Male,2,2,Laboratory Technician,1,Single,2176,Upto 5k,4,No,13,3,0,9,5,3,6,2,0,4,Research & Development_Laboratory Technician
451,26-35,No,Travel_Rarely,Sales,7,3,Life Sciences,4,Male,2,2,Sales Executive,3,Married,5484,5k-10k,1,No,14,3,1,13,3,2,13,8,4,8,Sales_Sales Executive
452,26-35,No,Travel_Rarely,Sales,8,2,Technical Degree,3,Female,2,2,Sales Executive,2,Married,5228,5k-10k,1,Yes,11,3,0,13,2,3,13,12,11,9,Sales_Sales Executive
453,26-35,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,4,2,Research Scientist,4,Single,5055,5k-10k,7,No,16,3,0,10,0,2,7,7,0,7,Research & Development_Research Scientist
454,26-35,No,Travel_Rarely,Research & Development,2,3,Medical,3,Female,3,1,Laboratory Technician,2,Married,2370,Upto 5k,1,No,13,3,1,8,4,3,8,0,0,7,Research & Development_Laboratory Technician
455,26-35,Yes,Non-Travel,Sales,11,4,Other,4,Male,4,2,Sales Executive,3,Married,4707,Upto 5k,8,No,12,3,0,6,2,3,4,2,1,2,Sales_Sales Executive
456,26-35,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Female,3,2,Research Scientist,4,Married,6322,5k-10k,1,Yes,12,3,1,6,2,2,6,4,0,5,Research & Development_Research Scientist
457,26-35,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,2,Sales Executive,4,Single,5396,5k-10k,1,No,12,3,0,10,2,2,10,7,0,8,Sales_Sales Executive
458,26-35,No,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Female,3,3,Research Director,4,Single,11159,10k-15k,3,No,15,3,0,10,6,3,7,7,7,7,Research & Development_Research Director
459,26-35,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,Male,3,2,Laboratory Technician,4,Married,5309,5k-10k,1,No,15,3,2,10,2,3,10,8,4,7,Research & Development_Laboratory Technician
460,26-35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,2,Manufacturing Director,3,Married,6162,5k-10k,1,No,12,3,1,14,3,3,14,13,6,8,Research & Development_Manufacturing Director
461,26-35,No,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,3,2,Sales Executive,4,Divorced,4403,Upto 5k,2,No,11,3,1,8,3,2,5,2,0,3,Sales_Sales Executive
462,26-35,No,Travel_Rarely,Research & Development,8,2,Medical,3,Female,4,2,Research Scientist,3,Married,5175,5k-10k,5,No,12,3,1,9,3,2,5,3,1,3,Research & Development_Research Scientist
463,26-35,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,1,Laboratory Technician,4,Divorced,2314,Upto 5k,0,No,12,3,1,4,2,3,3,0,0,2,Research & Development_Laboratory Technician
464,26-35,No,Travel_Frequently,Sales,5,2,Life Sciences,2,Male,3,2,Sales Executive,2,Married,6524,5k-10k,1,No,14,3,1,10,3,3,10,8,5,3,Sales_Sales Executive
465,26-35,Yes,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2795,Upto 5k,1,Yes,24,4,0,1,2,1,1,0,0,1,Research & Development_Laboratory Technician
466,26-35,No,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,2,1,Laboratory Technician,2,Married,2332,Upto 5k,6,No,20,4,0,5,3,3,3,0,0,2,Research & Development_Laboratory Technician
467,26-35,No,Travel_Rarely,Research & Development,3,4,Medical,3,Female,3,2,Manufacturing Director,1,Married,6725,5k-10k,1,No,12,3,1,8,2,4,8,7,6,3,Research & Development_Manufacturing Director
468,26-35,No,Non-Travel,Research & Development,29,4,Medical,4,Female,3,1,Laboratory Technician,3,Single,4025,Upto 5k,9,No,12,3,0,10,2,3,8,7,7,7,Research & Development_Laboratory Technician
469,26-35,No,Non-Travel,Sales,2,1,Life Sciences,3,Female,3,1,Sales Representative,1,Divorced,2827,Upto 5k,1,No,12,3,3,1,3,3,1,0,0,0,Sales_Sales Representative
470,26-35,No,Travel_Frequently,Research & Development,13,3,Other,3,Female,2,1,Laboratory Technician,2,Married,2743,Upto 5k,1,No,20,4,1,2,2,3,2,2,2,2,Research & Development_Laboratory Technician
471,26-35,No,Travel_Frequently,Research & Development,2,2,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4998,Upto 5k,4,Yes,14,3,0,10,2,3,8,7,0,7,Research & Development_Research Scientist
472,26-35,No,Travel_Rarely,Sales,8,3,Medical,3,Male,4,2,Sales Executive,4,Married,6209,5k-10k,1,No,15,3,2,10,4,4,10,7,0,8,Sales_Sales Executive
473,26-35,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,3,2,Laboratory Technician,3,Married,4883,Upto 5k,1,No,18,3,1,10,3,3,10,4,1,1,Research & Development_Laboratory Technician
474,26-35,No,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,2,Sales Executive,2,Married,4078,Upto 5k,0,Yes,13,3,3,4,3,2,3,2,1,2,Sales_Sales Executive
475,26-35,No,Travel_Rarely,Sales,7,5,Marketing,4,Male,3,2,Sales Executive,4,Married,9204,5k-10k,4,No,12,3,1,7,3,2,4,3,0,3,Sales_Sales Executive
476,26-35,No,Travel_Rarely,Research & Development,10,3,Medical,3,Male,3,3,Manager,4,Single,11244,10k-15k,2,No,25,4,0,10,5,4,5,2,0,0,Research & Development_Manager
477,26-35,No,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Female,2,2,Research Scientist,2,Married,5878,5k-10k,3,No,12,3,1,12,2,3,7,1,2,5,Research & Development_Research Scientist
478,26-35,No,Non-Travel,Research & Development,1,4,Technical Degree,4,Male,3,2,Research Scientist,1,Married,4087,Upto 5k,4,No,14,3,1,9,3,2,6,5,1,2,Research & Development_Research Scientist
479,26-35,No,Travel_Rarely,Research & Development,5,4,Other,2,Female,4,1,Research Scientist,4,Married,3312,Upto 5k,3,No,17,3,2,6,3,3,3,2,0,2,Research & Development_Research Scientist
480,26-35,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,2,Research Scientist,2,Divorced,5470,5k-10k,0,No,13,3,2,10,4,2,9,5,1,6,Research & Development_Research Scientist
481,26-35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,1393,Upto 5k,1,No,12,3,0,1,2,3,1,0,0,0,Research & Development_Laboratory Technician
482,26-35,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,Upto 5k,6,No,13,3,1,10,3,2,5,2,1,3,Research & Development_Research Scientist
483,26-35,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,2,Sales Executive,2,Single,6735,5k-10k,6,No,15,3,0,10,2,3,0,0,0,0,Sales_Sales Executive
484,26-35,No,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,9610,5k-10k,3,No,13,3,1,10,2,1,4,3,0,2,Sales_Sales Executive
485,26-35,No,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,Upto 5k,2,No,14,3,0,12,3,3,7,7,0,7,Research & Development_Research Scientist
486,26-35,No,Travel_Frequently,Sales,10,4,Marketing,4,Male,3,2,Sales Executive,4,Single,4648,Upto 5k,8,No,13,3,0,4,2,4,0,0,0,0,Sales_Sales Executive
487,26-35,Yes,Travel_Rarely,Sales,2,4,Marketing,3,Male,2,2,Sales Executive,2,Single,9907,5k-10k,7,Yes,12,3,0,7,3,2,2,2,2,2,Sales_Sales Executive
488,26-35,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,2432,Upto 5k,3,Yes,14,3,0,8,2,3,4,1,0,3,Research & Development_Research Scientist
489,26-35,No,Non-Travel,Research & Development,15,4,Medical,3,Female,3,2,Healthcare Representative,4,Divorced,6667,5k-10k,5,No,18,3,1,9,6,3,5,1,1,2,Research & Development_Healthcare Representative
490,26-35,No,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,Single,9679,5k-10k,8,No,24,4,0,8,1,3,1,0,0,0,Research & Development_Manufacturing Director
491,26-35,No,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,2,1,Laboratory Technician,2,Single,2837,Upto 5k,1,No,13,3,0,6,3,3,6,2,4,1,Research & Development_Laboratory Technician
492,26-35,No,Travel_Rarely,Sales,1,4,Medical,2,Male,2,1,Sales Representative,2,Married,2269,Upto 5k,0,No,14,3,1,3,2,3,2,2,2,2,Sales_Sales Representative
493,26-35,No,Travel_Rarely,Sales,1,4,Marketing,3,Female,3,3,Sales Executive,4,Married,10422,10k-15k,1,No,19,3,2,14,3,3,14,10,5,7,Sales_Sales Executive
494,26-35,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2439,Upto 5k,1,No,14,3,0,4,4,3,4,2,1,2,Research & Development_Research Scientist
495,26-35,No,Travel_Frequently,Research & Development,3,4,Life Sciences,4,Female,3,1,Research Scientist,3,Married,2909,Upto 5k,1,Yes,11,3,0,8,3,3,8,7,3,0,Research & Development_Research Scientist
496,26-35,No,Travel_Frequently,Sales,1,3,Life Sciences,3,Female,4,2,Sales Executive,1,Married,5376,5k-10k,2,No,19,3,2,10,3,3,5,3,1,3,Sales_Sales Executive
497,26-35,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,3,3,Research Director,4,Single,13458,10k-15k,1,Yes,12,3,0,15,1,3,15,14,8,12,Research & Development_Research Director
498,26-35,No,Non-Travel,Sales,22,2,Marketing,3,Male,3,2,Sales Executive,2,Married,6146,5k-10k,0,No,13,3,1,8,2,4,7,7,0,7,Sales_Sales Executive
499,26-35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,Upto 5k,0,No,14,3,0,4,2,4,3,1,0,2,Research & Development_Research Scientist
500,26-35,No,Travel_Rarely,Research & Development,14,3,Medical,4,Female,3,1,Research Scientist,2,Married,2756,Upto 5k,1,No,13,3,1,8,5,3,8,7,1,6,Research & Development_Research Scientist
501,26-35,No,Travel_Rarely,Research & Development,4,4,Medical,3,Female,2,1,Research Scientist,2,Married,2622,Upto 5k,6,No,21,4,0,7,3,3,3,2,1,1,Research & Development_Research Scientist
502,26-35,Yes,Travel_Rarely,Research & Development,14,3,Medical,3,Male,3,1,Laboratory Technician,4,Married,2436,Upto 5k,5,Yes,13,3,1,8,2,1,5,4,0,4,Research & Development_Laboratory Technician
503,26-35,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Female,3,1,Laboratory Technician,1,Married,2707,Upto 5k,7,No,20,4,0,13,3,4,9,7,1,7,Research & Development_Laboratory Technician
504,26-35,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3,Female,2,1,Research Scientist,4,Married,2911,Upto 5k,1,No,13,3,1,2,2,2,2,2,0,2,Research & Development_Research Scientist
505,26-35,No,Travel_Frequently,Research & Development,5,4,Life Sciences,4,Female,3,3,Manager,2,Married,11878,10k-15k,6,No,11,3,2,12,2,3,10,6,8,8,Research & Development_Manager
506,26-35,No,Travel_Frequently,Sales,10,3,Marketing,2,Male,2,2,Sales Executive,4,Single,4682,Upto 5k,3,No,14,3,0,9,6,2,7,7,0,1,Sales_Sales Executive
507,26-35,Yes,Travel_Rarely,Sales,5,3,Marketing,4,Female,3,1,Sales Representative,3,Single,2851,Upto 5k,1,Yes,13,3,0,1,2,3,1,0,0,0,Sales_Sales Representative
508,26-35,Yes,Travel_Rarely,Research & Development,15,1,Medical,2,Male,3,3,Manager,3,Married,13610,10k-15k,7,Yes,12,3,0,15,2,4,7,6,7,7,Research & Development_Manager
509,26-35,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,1,Laboratory Technician,4,Divorced,3408,Upto 5k,7,No,13,3,3,8,2,3,4,3,1,3,Research & Development_Laboratory Technician
510,26-35,No,Travel_Rarely,Research & Development,1,5,Medical,1,Female,4,4,Research Director,3,Divorced,16184,15k+,4,No,19,3,1,10,2,3,6,1,0,5,Research & Development_Research Director
511,26-35,No,Travel_Rarely,Sales,8,4,Marketing,3,Male,3,2,Sales Executive,3,Divorced,7104,5k-10k,0,No,12,3,0,6,3,3,5,0,1,2,Sales_Sales Executive
512,26-35,No,Travel_Frequently,Research & Development,6,3,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,7725,5k-10k,3,No,23,4,1,15,2,1,13,11,4,7,Research & Development_Healthcare Representative
513,26-35,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Male,3,1,Research Scientist,1,Single,3348,Upto 5k,1,Yes,11,3,0,10,3,3,10,8,9,7,Research & Development_Research Scientist
514,26-35,Yes,Travel_Rarely,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,4,Single,2686,Upto 5k,1,Yes,13,3,0,10,2,2,10,9,7,8,Research & Development_Research Scientist
515,26-35,No,Travel_Rarely,Research & Development,7,3,Medical,3,Male,3,3,Research Director,3,Married,11691,10k-15k,0,No,11,3,0,14,3,4,13,9,3,7,Research & Development_Research Director
516,26-35,Yes,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,2,Sales Executive,1,Single,5324,5k-10k,5,No,15,3,0,6,3,3,3,2,0,2,Sales_Sales Executive
517,26-35,No,Travel_Rarely,Sales,1,3,Medical,1,Male,4,2,Sales Executive,1,Divorced,4037,Upto 5k,1,No,22,4,1,9,5,3,9,8,0,8,Sales_Sales Executive
518,26-35,No,Travel_Rarely,Human Resources,3,2,Human Resources,4,Male,3,1,Human Resources,2,Divorced,2277,Upto 5k,3,Yes,11,3,1,7,4,4,4,3,0,3,Human Resources_Human Resources
519,26-35,No,Travel_Rarely,Research & Development,1,4,Other,3,Male,2,1,Research Scientist,1,Single,2799,Upto 5k,3,Yes,11,3,0,6,1,3,3,2,0,2,Research & Development_Research Scientist
520,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,2,2,Healthcare Representative,4,Single,6949,5k-10k,0,No,14,3,0,6,3,3,5,0,1,4,Research & Development_Healthcare Representative
521,26-35,No,Non-Travel,Sales,17,3,Life Sciences,4,Male,3,4,Manager,3,Single,17444,15k+,1,No,11,3,0,10,2,3,10,8,6,0,Sales_Manager
522,26-35,No,Travel_Rarely,Research & Development,13,1,Life Sciences,2,Female,3,1,Research Scientist,4,Single,3452,Upto 5k,3,No,18,3,0,5,4,3,3,2,0,2,Research & Development_Research Scientist
523,26-35,No,Travel_Frequently,Research & Development,1,4,Other,3,Female,4,2,Healthcare Representative,2,Married,5488,5k-10k,1,Yes,13,3,1,6,2,3,6,5,1,2,Research & Development_Healthcare Representative
524,26-35,No,Non-Travel,Sales,8,1,Life Sciences,2,Female,2,1,Sales Representative,4,Single,2342,Upto 5k,0,No,19,3,0,3,2,2,2,2,2,2,Sales_Sales Representative
525,26-35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Male,2,3,Healthcare Representative,4,Divorced,7119,5k-10k,4,No,15,3,1,9,2,3,3,2,1,2,Research & Development_Healthcare Representative
526,26-35,Yes,Travel_Frequently,Research & Development,29,4,Medical,1,Female,2,2,Research Scientist,3,Single,4508,Upto 5k,1,No,22,4,0,14,4,3,13,7,3,8,Research & Development_Research Scientist
527,26-35,Yes,Travel_Rarely,Research & Development,25,3,Medical,1,Male,2,1,Research Scientist,2,Single,2313,Upto 5k,4,Yes,20,4,0,5,0,3,2,2,2,2,Research & Development_Research Scientist
528,26-35,No,Travel_Frequently,Sales,7,3,Life Sciences,4,Female,3,2,Sales Executive,2,Married,4302,Upto 5k,0,No,17,3,1,4,3,3,3,2,0,2,Sales_Sales Executive
529,26-35,Yes,Travel_Rarely,Sales,9,4,Marketing,1,Female,3,2,Sales Executive,1,Single,8224,5k-10k,0,Yes,17,3,0,6,3,3,5,2,0,3,Sales_Sales Executive
530,26-35,No,Travel_Rarely,Human Resources,2,3,Human Resources,2,Male,3,1,Human Resources,3,Married,3600,Upto 5k,1,No,13,3,1,5,2,3,5,4,1,4,Human Resources_Human Resources
531,26-35,No,Travel_Frequently,Sales,25,3,Medical,2,Female,3,2,Sales Executive,3,Married,4539,Upto 5k,1,No,12,3,1,10,3,2,10,7,0,1,Sales_Sales Executive
532,26-35,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,1,Research Scientist,4,Married,2781,Upto 5k,0,No,13,3,1,15,5,3,14,10,4,10,Research & Development_Research Scientist
533,26-35,No,Travel_Rarely,Sales,10,5,Marketing,4,Male,4,3,Sales Executive,3,Divorced,8380,5k-10k,0,Yes,14,3,2,10,3,3,9,8,0,8,Sales_Sales Executive
534,26-35,No,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,3,2,Sales Executive,4,Married,9998,5k-10k,6,No,13,3,0,8,2,4,5,4,1,2,Sales_Sales Executive
535,26-35,No,Travel_Frequently,Sales,7,3,Medical,4,Male,3,2,Sales Executive,1,Married,4373,Upto 5k,0,No,14,3,2,5,2,3,4,3,0,3,Sales_Sales Executive
536,26-35,No,Travel_Rarely,Research & Development,4,4,Medical,1,Female,2,1,Laboratory Technician,2,Married,3838,Upto 5k,8,No,11,3,0,8,5,3,5,4,0,2,Research & Development_Laboratory Technician
537,26-35,No,Travel_Rarely,Research & Development,8,5,Life Sciences,4,Male,3,2,Healthcare Representative,3,Single,6388,5k-10k,2,Yes,17,3,0,14,6,3,0,0,0,0,Research & Development_Healthcare Representative
538,26-35,No,Travel_Rarely,Research & Development,25,3,Life Sciences,4,Male,2,2,Manufacturing Director,2,Single,4320,Upto 5k,1,No,13,3,0,5,2,3,5,3,0,2,Research & Development_Manufacturing Director
539,26-35,No,Travel_Rarely,Research & Development,28,4,Life Sciences,2,Male,3,2,Laboratory Technician,3,Married,5207,5k-10k,1,Yes,12,3,1,15,3,3,15,14,5,7,Research & Development_Laboratory Technician
540,26-35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,3,2,Sales Executive,1,Married,6392,5k-10k,2,No,13,3,1,8,6,1,2,2,2,2,Sales_Sales Executive
541,26-35,No,Travel_Rarely,Sales,2,4,Medical,4,Male,3,2,Sales Executive,4,Divorced,5505,5k-10k,1,No,14,3,2,6,5,3,6,2,0,4,Sales_Sales Executive
542,26-35,No,Non-Travel,Sales,16,3,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,5368,5k-10k,1,Yes,25,4,1,7,2,3,6,5,1,2,Sales_Sales Executive
543,26-35,No,Travel_Rarely,Research & Development,21,3,Medical,2,Male,4,1,Laboratory Technician,2,Married,2028,Upto 5k,1,No,18,3,3,14,6,3,14,11,2,13,Research & Development_Laboratory Technician
544,26-35,No,Non-Travel,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,Single,5147,5k-10k,8,No,15,3,0,13,2,2,11,7,1,7,Sales_Sales Executive
545,26-35,Yes,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,8564,5k-10k,2,Yes,20,4,0,11,2,2,0,0,0,0,Sales_Sales Executive
546,26-35,No,Non-Travel,Research & Development,4,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,3055,Upto 5k,5,No,15,3,2,11,2,2,9,8,1,7,Research & Development_Research Scientist
547,26-35,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,3143,Upto 5k,6,No,19,3,1,14,1,3,10,8,7,6,Research & Development_Research Scientist
548,26-35,No,Travel_Rarely,Sales,10,4,Marketing,2,Male,3,2,Sales Executive,3,Single,5487,5k-10k,1,No,14,3,0,10,2,2,10,4,0,9,Sales_Sales Executive
549,26-35,No,Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,3,2,Healthcare Representative,3,Divorced,5968,5k-10k,1,No,20,4,3,9,2,3,9,7,2,8,Research & Development_Healthcare Representative
550,26-35,No,Non-Travel,Research & Development,1,2,Medical,2,Male,2,1,Laboratory Technician,3,Divorced,2008,Upto 5k,1,No,12,3,3,1,2,2,1,1,0,0,Research & Development_Laboratory Technician
551,26-35,No,Travel_Rarely,Research & Development,15,2,Medical,2,Female,3,2,Healthcare Representative,4,Married,4878,Upto 5k,0,Yes,13,3,1,10,6,3,9,7,8,1,Research & Development_Healthcare Representative
552,26-35,No,Travel_Frequently,Research & Development,19,2,Medical,2,Male,3,1,Laboratory Technician,4,Divorced,2661,Upto 5k,0,No,11,3,1,3,2,3,2,2,1,2,Research & Development_Laboratory Technician
553,26-35,No,Non-Travel,Sales,23,4,Marketing,2,Male,3,2,Sales Executive,3,Single,4568,Upto 5k,0,No,20,4,0,10,2,3,9,5,8,7,Sales_Sales Executive
554,26-35,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,2,Manufacturing Director,2,Married,4325,Upto 5k,1,No,15,3,0,5,2,3,5,2,1,3,Research & Development_Manufacturing Director
555,26-35,No,Travel_Rarely,Research & Development,6,4,Other,1,Female,3,2,Research Scientist,3,Single,4809,Upto 5k,1,No,14,3,0,16,3,3,16,13,2,10,Research & Development_Research Scientist
556,26-35,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,2,Laboratory Technician,3,Single,6074,5k-10k,1,Yes,24,4,0,9,3,3,9,7,0,6,Research & Development_Laboratory Technician
557,26-35,No,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Female,2,2,Research Scientist,2,Divorced,4505,Upto 5k,6,No,15,3,1,12,3,3,1,0,0,0,Research & Development_Research Scientist
558,26-35,No,Travel_Rarely,Research & Development,5,3,Medical,3,Female,2,3,Manager,1,Single,11631,10k-15k,2,No,12,3,0,14,6,3,11,10,5,8,Research & Development_Manager
559,26-35,No,Travel_Frequently,Sales,2,4,Marketing,3,Female,3,1,Sales Representative,3,Married,2231,Upto 5k,6,No,18,3,1,6,3,3,4,3,1,2,Sales_Sales Representative
560,26-35,No,Travel_Rarely,Research & Development,27,2,Medical,4,Female,3,1,Research Scientist,2,Single,2311,Upto 5k,2,No,15,3,0,9,3,3,3,2,1,2,Research & Development_Research Scientist
561,26-35,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,2,2,Manufacturing Director,3,Married,9547,5k-10k,1,No,17,3,0,10,2,2,10,9,1,9,Research & Development_Manufacturing Director
562,26-35,No,Travel_Frequently,Research & Development,10,4,Medical,4,Male,3,1,Research Scientist,3,Divorced,3815,Upto 5k,1,Yes,17,3,1,5,4,4,5,3,2,0,Research & Development_Research Scientist
